id,trial,answer,pred,response
KIIP_law_39,0,D,C,C
KIIP_law_39,1,D,C,C
KIIP_law_39,2,D,C,C
KIIP_law_40,0,C,C,C
KIIP_law_40,1,C,C,C
KIIP_law_40,2,C,C,C
KIIP_law_41,0,A,A,A
KIIP_law_41,1,A,A,A
KIIP_law_41,2,A,A,A
KIIP_law_42,0,C,C,C
KIIP_law_42,1,C,C,C
KIIP_law_42,2,C,C,C
KIIP_law_43,0,C,C,C
KIIP_law_43,1,C,C,C
KIIP_law_43,2,C,C,C
KIIP_law_44,0,A,A,A
KIIP_law_44,1,A,A,A
KIIP_law_44,2,A,A,A
KIIP_law_45,0,A,A,A
KIIP_law_45,1,A,A,A
KIIP_law_45,2,A,A,A
KIIP_law_46,0,B,B,B
KIIP_law_46,1,B,B,B
KIIP_law_46,2,B,B,B
KIIP_law_47,0,A,A,A
KIIP_law_47,1,A,A,A
KIIP_law_47,2,A,A,A
KIIP_law_48,0,A,A,A
KIIP_law_48,1,A,A,A
KIIP_law_48,2,A,A,A
KIIP_law_49,0,A,A,A
KIIP_law_49,1,A,A,A
KIIP_law_49,2,A,A,A
KIIP_law_50,0,A,A,A
KIIP_law_50,1,A,A,A
KIIP_law_50,2,A,A,A
KIIP_law_51,0,A,B,B
KIIP_law_51,1,A,C,C
KIIP_law_51,2,A,C,C
PSAT_17_1,0,A,D,D
PSAT_17_1,1,A,D,D
PSAT_17_1,2,A,D,D
PSAT_17_2,0,C,C,C
PSAT_17_2,1,C,C,C
PSAT_17_2,2,C,C,C
PSAT_17_3,0,A,A,A
PSAT_17_3,1,A,A,A
PSAT_17_3,2,A,A,A
PSAT_17_4,0,A,A,A
PSAT_17_4,1,A,A,A
PSAT_17_4,2,A,A,A
PSAT_17_5,0,B,B,B
PSAT_17_5,1,B,B,B
PSAT_17_5,2,B,B,B
PSAT_17_6,0,D,D,D
PSAT_17_6,1,D,D,D
PSAT_17_6,2,D,D,D
PSAT_17_7,0,B,C,C
PSAT_17_7,1,B,C,C
PSAT_17_7,2,B,C,C
PSAT_17_8,0,D,D,D
PSAT_17_8,1,D,D,D
PSAT_17_8,2,D,D,D
PSAT_17_9,0,A,C,C
PSAT_17_9,1,A,C,C
PSAT_17_9,2,A,C,C
PSAT_17_10,0,C,A,A
PSAT_17_10,1,C,A,A
PSAT_17_10,2,C,A,A
PSAT_17_11,0,D,A,A
PSAT_17_11,1,D,A,A
PSAT_17_11,2,D,A,A
PSAT_17_12,0,C,C,C
PSAT_17_12,1,C,C,C
PSAT_17_12,2,C,C,C
PSAT_17_13,0,D,D,D
PSAT_17_13,1,D,D,D
PSAT_17_13,2,D,D,D
PSAT_17_14,0,B,B,B
PSAT_17_14,1,B,B,B
PSAT_17_14,2,B,B,B
PSAT_17_15,0,D,D,D
PSAT_17_15,1,D,D,D
PSAT_17_15,2,D,D,D
PSAT_17_16,0,B,B,B
PSAT_17_16,1,B,B,B
PSAT_17_16,2,B,B,B
PSAT_17_17,0,D,D,D
PSAT_17_17,1,D,D,D
PSAT_17_17,2,D,D,D
PSAT_17_18,0,B,B,B
PSAT_17_18,1,B,B,B
PSAT_17_18,2,B,B,B
PSAT_17_19,0,A,D,D
PSAT_17_19,1,A,D,D
PSAT_17_19,2,A,D,D
PSAT_17_20,0,A,D,D
PSAT_17_20,1,A,D,D
PSAT_17_20,2,A,D,D
PSAT_17_21,0,C,C,C
PSAT_17_21,1,C,C,C
PSAT_17_21,2,C,C,C
PSAT_17_22,0,D,D,D
PSAT_17_22,1,D,D,D
PSAT_17_22,2,D,D,D
PSAT_17_23,0,A,A,A
PSAT_17_23,1,A,A,A
PSAT_17_23,2,A,A,A
PSAT_17_24,0,D,D,D
PSAT_17_24,1,D,C,C
PSAT_17_24,2,D,C,C
PSAT_17_25,0,B,D,D
PSAT_17_25,1,B,D,D
PSAT_17_25,2,B,D,D
PSAT_18_1,0,C,C,C
PSAT_18_1,1,C,C,C
PSAT_18_1,2,C,C,C
PSAT_18_2,0,A,A,A
PSAT_18_2,1,A,A,A
PSAT_18_2,2,A,A,A
PSAT_18_3,0,B,D,D
PSAT_18_3,1,B,C,C
PSAT_18_3,2,B,C,C
PSAT_18_4,0,C,B,B
PSAT_18_4,1,C,B,B
PSAT_18_4,2,C,B,B
PSAT_18_5,0,B,B,B
PSAT_18_5,1,B,B,B
PSAT_18_5,2,B,B,B
PSAT_18_6,0,C,C,C
PSAT_18_6,1,C,C,C
PSAT_18_6,2,C,C,C
PSAT_18_7,0,B,B,B
PSAT_18_7,1,B,B,B
PSAT_18_7,2,B,B,B
PSAT_18_8,0,A,A,A
PSAT_18_8,1,A,A,A
PSAT_18_8,2,A,A,A
PSAT_18_10,0,D,D,D
PSAT_18_10,1,D,D,D
PSAT_18_10,2,D,D,D
PSAT_18_11,0,C,C,C
PSAT_18_11,1,C,C,C
PSAT_18_11,2,C,C,C
PSAT_18_12,0,B,B,B
PSAT_18_12,1,B,B,B
PSAT_18_12,2,B,B,B
PSAT_18_13,0,C,C,C
PSAT_18_13,1,C,C,C
PSAT_18_13,2,C,C,C
PSAT_18_14,0,A,C,C
PSAT_18_14,1,A,D,D
PSAT_18_14,2,A,C,C
PSAT_18_15,0,D,D,D
PSAT_18_15,1,D,D,D
PSAT_18_15,2,D,D,D
PSAT_18_16,0,A,A,A
PSAT_18_16,1,A,A,A
PSAT_18_16,2,A,A,A
PSAT_18_17,0,D,D,D
PSAT_18_17,1,D,D,D
PSAT_18_17,2,D,D,D
PSAT_18_18,0,C,A,A
PSAT_18_18,1,C,A,A
PSAT_18_18,2,C,A,A
PSAT_18_19,0,B,B,B
PSAT_18_19,1,B,B,B
PSAT_18_19,2,B,B,B
PSAT_18_20,0,C,C,C
PSAT_18_20,1,C,C,C
PSAT_18_20,2,C,C,C
PSAT_18_21,0,D,B,B
PSAT_18_21,1,D,B,B
PSAT_18_21,2,D,B,B
PSAT_18_22,0,C,B,B
PSAT_18_22,1,C,B,B
PSAT_18_22,2,C,B,B
PSAT_18_23,0,B,A,A
PSAT_18_23,1,B,A,A
PSAT_18_23,2,B,A,A
PSAT_18_24,0,A,B,B
PSAT_18_24,1,A,B,B
PSAT_18_24,2,A,B,B
PSAT_18_25,0,B,A,A
PSAT_18_25,1,B,A,A
PSAT_18_25,2,B,A,A
PSAT_19_1,0,D,D,D
PSAT_19_1,1,D,D,D
PSAT_19_1,2,D,D,D
PSAT_19_2,0,C,B,B
PSAT_19_2,1,C,B,B
PSAT_19_2,2,C,B,B
PSAT_19_3,0,B,B,B
PSAT_19_3,1,B,B,B
PSAT_19_3,2,B,B,B
PSAT_19_4,0,B,B,B
PSAT_19_4,1,B,B,B
PSAT_19_4,2,B,B,B
PSAT_19_5,0,C,A,A
PSAT_19_5,1,C,A,A
PSAT_19_5,2,C,A,A
PSAT_19_6,0,D,D,D
PSAT_19_6,1,D,D,D
PSAT_19_6,2,D,A,A
PSAT_19_7,0,A,D,D
PSAT_19_7,1,A,D,D
PSAT_19_7,2,A,D,D
PSAT_19_8,0,B,D,D
PSAT_19_8,1,B,D,D
PSAT_19_8,2,B,A,A
PSAT_19_9,0,A,D,D
PSAT_19_9,1,A,D,D
PSAT_19_9,2,A,D,D
PSAT_19_10,0,D,C,C
PSAT_19_10,1,D,D,D
PSAT_19_10,2,D,D,D
PSAT_19_11,0,C,D,D
PSAT_19_11,1,C,B,B
PSAT_19_11,2,C,B,B
PSAT_19_12,0,C,C,C
PSAT_19_12,1,C,C,C
PSAT_19_12,2,C,C,C
PSAT_19_14,0,D,D,D
PSAT_19_14,1,D,D,D
PSAT_19_14,2,D,D,D
PSAT_19_15,0,D,D,D
PSAT_19_15,1,D,D,D
PSAT_19_15,2,D,D,D
PSAT_19_16,0,B,B,B
PSAT_19_16,1,B,B,B
PSAT_19_16,2,B,B,B
PSAT_19_17,0,B,B,B
PSAT_19_17,1,B,B,B
PSAT_19_17,2,B,B,B
PSAT_19_18,0,C,A,A
PSAT_19_18,1,C,A,A
PSAT_19_18,2,C,A,A
PSAT_19_19,0,C,C,C
PSAT_19_19,1,C,C,C
PSAT_19_19,2,C,C,C
PSAT_19_20,0,A,D,D
PSAT_19_20,1,A,D,D
PSAT_19_20,2,A,D,D
PSAT_19_21,0,B,D,D
PSAT_19_21,1,B,D,D
PSAT_19_21,2,B,D,D
PSAT_19_22,0,B,A,A
PSAT_19_22,1,B,A,A
PSAT_19_22,2,B,A,A
PSAT_19_23,0,D,B,B
PSAT_19_23,1,D,B,B
PSAT_19_23,2,D,B,B
PSAT_19_25,0,D,D,D
PSAT_19_25,1,D,D,D
PSAT_19_25,2,D,D,D
PSAT_20_1,0,D,D,D
PSAT_20_1,1,D,D,D
PSAT_20_1,2,D,D,D
PSAT_20_2,0,B,D,D
PSAT_20_2,1,B,D,D
PSAT_20_2,2,B,D,D
PSAT_20_3,0,D,C,C
PSAT_20_3,1,D,C,C
PSAT_20_3,2,D,C,C
PSAT_20_4,0,C,D,D
PSAT_20_4,1,C,D,D
PSAT_20_4,2,C,D,D
PSAT_20_5,0,B,B,B
PSAT_20_5,1,B,B,B
PSAT_20_5,2,B,B,B
PSAT_20_6,0,A,A,A
PSAT_20_6,1,A,A,A
PSAT_20_6,2,A,A,A
PSAT_20_7,0,A,D,D
PSAT_20_7,1,A,D,D
PSAT_20_7,2,A,B,B
PSAT_20_8,0,D,C,C
PSAT_20_8,1,D,C,C
PSAT_20_8,2,D,C,C
PSAT_20_9,0,B,B,B
PSAT_20_9,1,B,B,B
PSAT_20_9,2,B,B,B
PSAT_20_10,0,C,C,C
PSAT_20_10,1,C,C,C
PSAT_20_10,2,C,C,C
PSAT_20_11,0,C,C,C
PSAT_20_11,1,C,C,C
PSAT_20_11,2,C,C,C
PSAT_20_12,0,B,C,C
PSAT_20_12,1,B,C,C
PSAT_20_12,2,B,C,C
PSAT_20_13,0,C,C,C
PSAT_20_13,1,C,C,C
PSAT_20_13,2,C,C,C
PSAT_20_14,0,D,D,D
PSAT_20_14,1,D,D,D
PSAT_20_14,2,D,D,D
PSAT_20_15,0,B,B,B
PSAT_20_15,1,B,B,B
PSAT_20_15,2,B,B,B
PSAT_20_16,0,D,D,D
PSAT_20_16,1,D,D,D
PSAT_20_16,2,D,D,D
PSAT_20_17,0,D,D,D
PSAT_20_17,1,D,D,D
PSAT_20_17,2,D,D,D
PSAT_20_18,0,B,B,B
PSAT_20_18,1,B,B,B
PSAT_20_18,2,B,B,B
PSAT_20_19,0,D,D,D
PSAT_20_19,1,D,D,D
PSAT_20_19,2,D,D,D
PSAT_20_20,0,A,A,A
PSAT_20_20,1,A,A,A
PSAT_20_20,2,A,A,A
PSAT_20_21,0,A,C,C
PSAT_20_21,1,A,C,C
PSAT_20_21,2,A,C,C
PSAT_20_22,0,C,C,C
PSAT_20_22,1,C,C,C
PSAT_20_22,2,C,C,C
PSAT_20_23,0,B,B,B
PSAT_20_23,1,B,B,B
PSAT_20_23,2,B,B,B
PSAT_20_24,0,A,A,A
PSAT_20_24,1,A,A,A
PSAT_20_24,2,A,A,A
PSAT_20_25,0,C,D,D
PSAT_20_25,1,C,D,D
PSAT_20_25,2,C,D,D
PSAT_21_1,0,C,A,A
PSAT_21_1,1,C,A,A
PSAT_21_1,2,C,A,A
PSAT_21_2,0,C,C,C
PSAT_21_2,1,C,C,C
PSAT_21_2,2,C,C,C
PSAT_21_3,0,C,C,C
PSAT_21_3,1,C,C,C
PSAT_21_3,2,C,C,C
PSAT_21_5,0,B,B,B
PSAT_21_5,1,B,B,B
PSAT_21_5,2,B,B,B
PSAT_21_6,0,C,C,C
PSAT_21_6,1,C,C,C
PSAT_21_6,2,C,C,C
PSAT_21_7,0,D,D,D
PSAT_21_7,1,D,D,D
PSAT_21_7,2,D,D,D
PSAT_21_8,0,D,A,A
PSAT_21_8,1,D,A,A
PSAT_21_8,2,D,A,A
PSAT_21_9,0,A,B,B
PSAT_21_9,1,A,A,A
PSAT_21_9,2,A,A,A
PSAT_21_10,0,B,B,B
PSAT_21_10,1,B,B,B
PSAT_21_10,2,B,B,B
PSAT_21_11,0,C,C,C
PSAT_21_11,1,C,C,C
PSAT_21_11,2,C,C,C
PSAT_21_12,0,B,D,D
PSAT_21_12,1,B,B,B
PSAT_21_12,2,B,B,B
PSAT_21_13,0,D,D,D
PSAT_21_13,1,D,D,D
PSAT_21_13,2,D,D,D
PSAT_21_14,0,A,D,D
PSAT_21_14,1,A,D,D
PSAT_21_14,2,A,D,D
PSAT_21_15,0,A,A,A
PSAT_21_15,1,A,A,A
PSAT_21_15,2,A,A,A
PSAT_21_16,0,D,C,C
PSAT_21_16,1,D,C,C
PSAT_21_16,2,D,C,C
PSAT_21_17,0,B,B,B
PSAT_21_17,1,B,B,B
PSAT_21_17,2,B,B,B
PSAT_21_18,0,A,B,B
PSAT_21_18,1,A,B,B
PSAT_21_18,2,A,B,B
PSAT_21_19,0,B,B,B
PSAT_21_19,1,B,B,B
PSAT_21_19,2,B,B,B
PSAT_21_20,0,A,A,A
PSAT_21_20,1,A,A,A
PSAT_21_20,2,A,B,B
PSAT_21_21,0,C,C,C
PSAT_21_21,1,C,C,C
PSAT_21_21,2,C,C,C
PSAT_21_22,0,D,D,D
PSAT_21_22,1,D,D,D
PSAT_21_22,2,D,D,D
PSAT_21_23,0,B,B,B
PSAT_21_23,1,B,B,B
PSAT_21_23,2,B,B,B
PSAT_21_24,0,C,C,C
PSAT_21_24,1,C,C,C
PSAT_21_24,2,C,C,C
PSAT_22_1,0,B,B,B
PSAT_22_1,1,B,B,B
PSAT_22_1,2,B,B,B
PSAT_22_2,0,A,D,D
PSAT_22_2,1,A,D,D
PSAT_22_2,2,A,D,D
PSAT_22_3,0,C,C,C
PSAT_22_3,1,C,C,C
PSAT_22_3,2,C,C,C
PSAT_22_4,0,D,B,B
PSAT_22_4,1,D,B,B
PSAT_22_4,2,D,B,B
PSAT_22_5,0,D,D,D
PSAT_22_5,1,D,D,D
PSAT_22_5,2,D,D,D
PSAT_22_6,0,A,A,A
PSAT_22_6,1,A,A,A
PSAT_22_6,2,A,A,A
PSAT_22_7,0,B,B,B
PSAT_22_7,1,B,B,B
PSAT_22_7,2,B,B,B
PSAT_22_8,0,B,B,B
PSAT_22_8,1,B,B,B
PSAT_22_8,2,B,B,B
PSAT_22_9,0,C,C,C
PSAT_22_9,1,C,C,C
PSAT_22_9,2,C,C,C
PSAT_22_10,0,C,C,C
PSAT_22_10,1,C,C,C
PSAT_22_10,2,C,C,C
PSAT_22_11,0,B,D,D
PSAT_22_11,1,B,D,D
PSAT_22_11,2,B,D,D
PSAT_22_12,0,D,D,D
PSAT_22_12,1,D,D,D
PSAT_22_12,2,D,D,D
PSAT_22_13,0,A,A,A
PSAT_22_13,1,A,A,A
PSAT_22_13,2,A,A,A
PSAT_22_14,0,A,B,B
PSAT_22_14,1,A,B,B
PSAT_22_14,2,A,C,C
PSAT_22_15,0,C,B,B
PSAT_22_15,1,C,B,B
PSAT_22_15,2,C,B,B
PSAT_22_16,0,D,D,D
PSAT_22_16,1,D,D,D
PSAT_22_16,2,D,D,D
PSAT_22_18,0,C,B,B
PSAT_22_18,1,C,B,B
PSAT_22_18,2,C,A,A
PSAT_22_20,0,D,C,C
PSAT_22_20,1,D,C,C
PSAT_22_20,2,D,C,C
PSAT_22_21,0,C,D,D
PSAT_22_21,1,C,D,D
PSAT_22_21,2,C,D,D
PSAT_22_22,0,D,D,D
PSAT_22_22,1,D,D,D
PSAT_22_22,2,D,D,D
PSAT_22_23,0,B,C,C
PSAT_22_23,1,B,C,C
PSAT_22_23,2,B,C,C
PSAT_22_24,0,A,B,B
PSAT_22_24,1,A,B,B
PSAT_22_24,2,A,B,B
PSAT_22_25,0,C,C,C
PSAT_22_25,1,C,C,C
PSAT_22_25,2,C,C,C
PSAT_23_1,0,A,A,A
PSAT_23_1,1,A,A,A
PSAT_23_1,2,A,A,A
PSAT_23_2,0,B,B,B
PSAT_23_2,1,B,A,A
PSAT_23_2,2,B,D,D
PSAT_23_3,0,C,A,A
PSAT_23_3,1,C,A,A
PSAT_23_3,2,C,A,A
PSAT_23_4,0,B,B,B
PSAT_23_4,1,B,B,B
PSAT_23_4,2,B,B,B
PSAT_23_5,0,D,D,D
PSAT_23_5,1,D,D,D
PSAT_23_5,2,D,D,D
PSAT_23_6,0,A,C,C
PSAT_23_6,1,A,C,C
PSAT_23_6,2,A,C,C
PSAT_23_7,0,A,A,A
PSAT_23_7,1,A,A,A
PSAT_23_7,2,A,A,A
PSAT_23_8,0,D,B,B
PSAT_23_8,1,D,B,B
PSAT_23_8,2,D,B,B
PSAT_23_9,0,B,B,B
PSAT_23_9,1,B,B,B
PSAT_23_9,2,B,B,B
PSAT_23_10,0,A,D,D
PSAT_23_10,1,A,D,D
PSAT_23_10,2,A,D,D
PSAT_23_11,0,B,C,C
PSAT_23_11,1,B,C,C
PSAT_23_11,2,B,C,C
PSAT_23_12,0,C,C,C
PSAT_23_12,1,C,C,C
PSAT_23_12,2,C,C,C
PSAT_23_13,0,B,B,B
PSAT_23_13,1,B,B,B
PSAT_23_13,2,B,B,B
PSAT_23_14,0,B,B,B
PSAT_23_14,1,B,B,B
PSAT_23_14,2,B,B,B
PSAT_23_15,0,A,C,C
PSAT_23_15,1,A,C,C
PSAT_23_15,2,A,C,C
PSAT_23_16,0,D,D,D
PSAT_23_16,1,D,D,D
PSAT_23_16,2,D,D,D
PSAT_23_17,0,A,A,A
PSAT_23_17,1,A,A,A
PSAT_23_17,2,A,A,A
PSAT_23_18,0,D,B,B
PSAT_23_18,1,D,C,C
PSAT_23_18,2,D,B,B
PSAT_23_19,0,C,C,C
PSAT_23_19,1,C,C,C
PSAT_23_19,2,C,C,C
PSAT_23_20,0,B,B,B
PSAT_23_20,1,B,B,B
PSAT_23_20,2,B,B,B
PSAT_23_21,0,A,A,A
PSAT_23_21,1,A,C,C
PSAT_23_21,2,A,C,C
PSAT_23_22,0,C,C,C
PSAT_23_22,1,C,C,C
PSAT_23_22,2,C,C,C
PSAT_23_23,0,C,C,C
PSAT_23_23,1,C,C,C
PSAT_23_23,2,C,C,C
PSAT_23_24,0,D,D,D
PSAT_23_24,1,D,D,D
PSAT_23_24,2,D,D,D
PSAT_23_25,0,C,C,C
PSAT_23_25,1,C,C,C
PSAT_23_25,2,C,C,C
KIIP_politics_1,0,A,A,A
KIIP_politics_1,1,A,A,A
KIIP_politics_1,2,A,A,A
KIIP_politics_2,0,A,A,A
KIIP_politics_2,1,A,A,A
KIIP_politics_2,2,A,A,A
KIIP_politics_3,0,B,B,B
KIIP_politics_3,1,B,B,B
KIIP_politics_3,2,B,B,B
KIIP_politics_4,0,B,B,B
KIIP_politics_4,1,B,B,B
KIIP_politics_4,2,B,B,B
KIIP_politics_5,0,B,B,B
KIIP_politics_5,1,B,B,B
KIIP_politics_5,2,B,B,B
KIIP_politics_6,0,B,B,B
KIIP_politics_6,1,B,B,B
KIIP_politics_6,2,B,B,B
KIIP_politics_7,0,A,A,A
KIIP_politics_7,1,A,A,A
KIIP_politics_7,2,A,A,A
KIIP_politics_8,0,C,C,C
KIIP_politics_8,1,C,C,C
KIIP_politics_8,2,C,C,C
KIIP_politics_9,0,A,C,C
KIIP_politics_9,1,A,C,C
KIIP_politics_9,2,A,C,C
KIIP_politics_10,0,C,C,C
KIIP_politics_10,1,C,C,C
KIIP_politics_10,2,C,C,C
KIIP_politics_11,0,C,C,C
KIIP_politics_11,1,C,C,C
KIIP_politics_11,2,C,C,C
KIIP_politics_12,0,B,B,B
KIIP_politics_12,1,B,B,B
KIIP_politics_12,2,B,B,B
KIIP_politics_13,0,B,B,B
KIIP_politics_13,1,B,B,B
KIIP_politics_13,2,B,B,B
KIIP_politics_14,0,A,B,B
KIIP_politics_14,1,A,B,B
KIIP_politics_14,2,A,B,B
KIIP_politics_15,0,A,A,A
KIIP_politics_15,1,A,A,A
KIIP_politics_15,2,A,A,A
KIIP_politics_16,0,C,C,C
KIIP_politics_16,1,C,C,C
KIIP_politics_16,2,C,C,C
KIIP_politics_17,0,C,C,C
KIIP_politics_17,1,C,C,C
KIIP_politics_17,2,C,C,C
KIIP_politics_18,0,A,A,A
KIIP_politics_18,1,A,A,A
KIIP_politics_18,2,A,A,A
KIIP_politics_19,0,A,A,A
KIIP_politics_19,1,A,A,A
KIIP_politics_19,2,A,A,A
KIIP_politics_20,0,A,A,A
KIIP_politics_20,1,A,A,A
KIIP_politics_20,2,A,A,A
KIIP_politics_21,0,C,B,B
KIIP_politics_21,1,C,B,B
KIIP_politics_21,2,C,B,B
KIIP_politics_22,0,B,D,D
KIIP_politics_22,1,B,D,D
KIIP_politics_22,2,B,D,D
KIIP_politics_23,0,A,A,A
KIIP_politics_23,1,A,A,A
KIIP_politics_23,2,A,A,A
KIIP_politics_24,0,A,A,A
KIIP_politics_24,1,A,A,A
KIIP_politics_24,2,A,A,A
KIIP_politics_25,0,A,A,A
KIIP_politics_25,1,A,A,A
KIIP_politics_25,2,A,A,A
KIIP_politics_26,0,B,B,B
KIIP_politics_26,1,B,B,B
KIIP_politics_26,2,B,B,B
KIIP_politics_27,0,A,A,A
KIIP_politics_27,1,A,A,A
KIIP_politics_27,2,A,A,A
KIIP_politics_28,0,B,A,A
KIIP_politics_28,1,B,A,A
KIIP_politics_28,2,B,A,A
KIIP_politics_29,0,A,A,A
KIIP_politics_29,1,A,A,A
KIIP_politics_29,2,A,A,A
KIIP_politics_30,0,A,A,A
KIIP_politics_30,1,A,A,A
KIIP_politics_30,2,A,A,A
KIIP_politics_31,0,A,A,A
KIIP_politics_31,1,A,A,A
KIIP_politics_31,2,A,A,A
KIIP_politics_32,0,A,A,A
KIIP_politics_32,1,A,A,A
KIIP_politics_32,2,A,A,A
KIIP_politics_33,0,A,A,A
KIIP_politics_33,1,A,A,A
KIIP_politics_33,2,A,A,A
KIIP_politics_34,0,A,A,A
KIIP_politics_34,1,A,A,A
KIIP_politics_34,2,A,A,A
KIIP_politics_35,0,D,C,C
KIIP_politics_35,1,D,C,C
KIIP_politics_35,2,D,C,C
KIIP_politics_36,0,B,B,B
KIIP_politics_36,1,B,B,B
KIIP_politics_36,2,B,B,B
KIIP_politics_37,0,A,A,A
KIIP_politics_37,1,A,A,A
KIIP_politics_37,2,A,A,A
KIIP_politics_38,0,A,A,A
KIIP_politics_38,1,A,A,A
KIIP_politics_38,2,A,A,A
KIIP_politics_39,0,C,C,C
KIIP_politics_39,1,C,C,C
KIIP_politics_39,2,C,C,C
KIIP_politics_40,0,B,B,B
KIIP_politics_40,1,B,B,B
KIIP_politics_40,2,B,B,B
KIIP_politics_41,0,B,B,B
KIIP_politics_41,1,B,B,B
KIIP_politics_41,2,B,B,B
KIIP_politics_42,0,B,B,B
KIIP_politics_42,1,B,B,B
KIIP_politics_42,2,B,B,B
KIIP_politics_43,0,D,A,A
KIIP_politics_43,1,D,A,A
KIIP_politics_43,2,D,A,A
KIIP_politics_44,0,B,B,B
KIIP_politics_44,1,B,B,B
KIIP_politics_44,2,B,B,B
KIIP_politics_45,0,C,C,C
KIIP_politics_45,1,C,C,C
KIIP_politics_45,2,C,C,C
KIIP_politics_46,0,C,C,C
KIIP_politics_46,1,C,C,C
KIIP_politics_46,2,C,C,C
KIIP_politics_47,0,A,A,A
KIIP_politics_47,1,A,A,A
KIIP_politics_47,2,A,A,A
KIIP_politics_48,0,B,C,C
KIIP_politics_48,1,B,C,C
KIIP_politics_48,2,B,C,C
KIIP_politics_49,0,A,A,A
KIIP_politics_49,1,A,A,A
KIIP_politics_49,2,A,A,A
KIIP_politics_50,0,C,C,C
KIIP_politics_50,1,C,C,C
KIIP_politics_50,2,C,C,C
KIIP_politics_51,0,A,A,A
KIIP_politics_51,1,A,A,A
KIIP_politics_51,2,A,A,A
KIIP_politics_52,0,C,C,C
KIIP_politics_52,1,C,C,C
KIIP_politics_52,2,C,C,C
KIIP_politics_53,0,D,D,D
KIIP_politics_53,1,D,D,D
KIIP_politics_53,2,D,D,D
KIIP_politics_54,0,C,C,C
KIIP_politics_54,1,C,C,C
KIIP_politics_54,2,C,C,C
KIIP_politics_55,0,A,A,A
KIIP_politics_55,1,A,A,A
KIIP_politics_55,2,A,A,A
KIIP_politics_56,0,A,A,A
KIIP_politics_56,1,A,A,A
KIIP_politics_56,2,A,A,A
KIIP_politics_57,0,A,A,A
KIIP_politics_57,1,A,A,A
KIIP_politics_57,2,A,A,A
KIIP_politics_58,0,D,D,D
KIIP_politics_58,1,D,D,D
KIIP_politics_58,2,D,D,D
KIIP_politics_59,0,A,A,A
KIIP_politics_59,1,A,A,A
KIIP_politics_59,2,A,A,A
KIIP_politics_60,0,B,B,B
KIIP_politics_60,1,B,B,B
KIIP_politics_60,2,B,B,B
KIIP_politics_61,0,A,A,A
KIIP_politics_61,1,A,A,A
KIIP_politics_61,2,A,A,A
KIIP_politics_62,0,B,B,B
KIIP_politics_62,1,B,B,B
KIIP_politics_62,2,B,B,B
KIIP_politics_63,0,D,D,D
KIIP_politics_63,1,D,D,D
KIIP_politics_63,2,D,D,D
KIIP_politics_64,0,B,B,B
KIIP_politics_64,1,B,B,B
KIIP_politics_64,2,B,B,B
KIIP_politics_65,0,C,C,C
KIIP_politics_65,1,C,C,C
KIIP_politics_65,2,C,C,C
KIIP_politics_66,0,C,C,C
KIIP_politics_66,1,C,C,C
KIIP_politics_66,2,C,C,C
KIIP_politics_67,0,A,A,A
KIIP_politics_67,1,A,A,A
KIIP_politics_67,2,A,A,A
KIIP_politics_68,0,B,C,C
KIIP_politics_68,1,B,C,C
KIIP_politics_68,2,B,C,C
KIIP_politics_69,0,B,B,B
KIIP_politics_69,1,B,B,B
KIIP_politics_69,2,B,B,B
KIIP_politics_70,0,D,D,D
KIIP_politics_70,1,D,D,D
KIIP_politics_70,2,D,D,D
KIIP_politics_71,0,A,A,A
KIIP_politics_71,1,A,A,A
KIIP_politics_71,2,A,A,A
KIIP_politics_72,0,A,A,A
KIIP_politics_72,1,A,A,A
KIIP_politics_72,2,A,A,A
KIIP_politics_73,0,D,D,D
KIIP_politics_73,1,D,D,D
KIIP_politics_73,2,D,D,D
KIIP_politics_74,0,C,C,C
KIIP_politics_74,1,C,C,C
KIIP_politics_74,2,C,C,C
KIIP_politics_75,0,C,C,C
KIIP_politics_75,1,C,C,C
KIIP_politics_75,2,C,C,C
KIIP_politics_76,0,B,B,B
KIIP_politics_76,1,B,B,B
KIIP_politics_76,2,B,B,B
KIIP_politics_77,0,C,C,C
KIIP_politics_77,1,C,C,C
KIIP_politics_77,2,C,C,C
KIIP_politics_78,0,B,B,B
KIIP_politics_78,1,B,B,B
KIIP_politics_78,2,B,B,B
KIIP_politics_79,0,C,C,C
KIIP_politics_79,1,C,C,C
KIIP_politics_79,2,C,C,C
Kedu_politics_1,0,B,B,B: ㄴ - ㄹ - ㄷ - ㄱ
Kedu_politics_1,1,B,B,B: ㄴ - ㄹ - ㄷ - ㄱ
Kedu_politics_1,2,B,B,B
Kedu_politics_2,0,A,A,A
Kedu_politics_2,1,A,A,A
Kedu_politics_2,2,A,A,A
Kedu_politics_3,0,C,C,C
Kedu_politics_3,1,C,C,C
Kedu_politics_3,2,C,C,C
Kedu_politics_4,0,D,D,D
Kedu_politics_4,1,D,D,D
Kedu_politics_4,2,D,D,D
Kedu_politics_5,0,B,B,B
Kedu_politics_5,1,B,B,B
Kedu_politics_5,2,B,B,B
KIIP_popular_1,0,A,A,A
KIIP_popular_1,1,A,A,A
KIIP_popular_1,2,A,A,A
KIIP_popular_2,0,A,A,A
KIIP_popular_2,1,A,A,A
KIIP_popular_2,2,A,A,A
KIIP_popular_3,0,A,A,A
KIIP_popular_3,1,A,A,A
KIIP_popular_3,2,A,A,A
